"dir","region","annotator","text","discRole","evBasis","antPres","antText","antEmbed","antMod","antNeg","antSubj","emb","embTense","embSubj","comText","comMod","comNeg","comSubj","subjPred","subjPredType","ovExp","ovExpExp","ovExpInt","target","fullText","Speaker","F0","Start","End","Duration"
"Popcast3",16,"annJD","sure","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"sure","JC1: honest {LG}. I do think the dirt-baggery is honest. And in a strange way, look, I don't know those guys, I don't know of people who know them 
JC2: {LG} Thank god. {LG} 
JC1: But I'm <<sure>> there are many personal reasons why that group did not survive past its initial flame up. But I also think like the, it's hard to replicate the pure 

","JC1",172.704231,193.59,193.75,160
"Popcast3",2,"annJD","yeah","ContentAgreement","1stPerson","Present","they won by default",FALSE,"None",FALSE,FALSE,NA,NA,NA,"i just  but i kept putting things below it and i could not find a thing to go above it","None",FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC1: very casually; just sort of be like, well this is in group one, this in group two, and I just kept putting things below -- {LG} 
CG: They won by default. {LG} 
JC1: <<yeah>> I just -- but I kept putting things below it and I could not find a thing to go above it. Now -- now that we are two weeks out from when the lists were put together, 

","JC1",178.6975046,31.38964325,32.1321159,742.472656
"Popcast3",3,"annJD","sure","Answer","1stPerson","Present","do i look at my list and think 'maybe on a different day it's nba youngboy maybe on a different day it's bad bunny'",FALSE,"Belief",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"sure","JC1: -- now that we are two weeks out from when the lists were put together, like do I look at my list and think, 'Maybe on a different day, it's NBA YoungBoy; maybe on a different day, it's Bad Bunny?' <<sure>> but I also think Hundred Gecs surprised me, refreshed me, was such a jolt this year, that -- the jolt of it being number one 

","JC1",157.5066013,48.68747343,49.17,482.5265713
"Popcast3",17,"annJD","sure","ContentAgreement","Other","Present","it's hard to replicate the pure dirtbaggery of your dirtbag days",FALSE,"None",FALSE,TRUE,"think","Present","1st",NA,NA,FALSE,FALSE,"hard","PPT",NA,NA,NA,"sure","JC1: group did not survive past its initial flame up. But I also think like the, it's hard to replicate the pure dirt-baggery of your dirtbag days 
JC2: <<sure>> 
JC1: you know? And I don't know what the grand scaled version of Salem sounds like. Oh, I do — Billie Eilish. Oh, 
CG: wow. 
JC2: {LG} Okay, there we go. 

","JC2",NA,205.96,206.27,310
"Popcast3",29,"annJD","yeah","Answer","OwnKnowledge","Present","just two correct",FALSE,"None",FALSE,FALSE,NA,NA,NA,"that one and lana del ray","None",FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC1: {LG} all of us right at the back wall, having a blast. 
CG: I'm curious about another album that was on both of your lists, because there weren't that many. 
JC1: Just two, correct? 
CG: <<yeah>> that one and Lana Del Ray. 
JC1: Yes, Lana Del Ray. 
JC2: I mean, p- insane of the popcast this year. 
JP: {LG} 
CG: Yeah, truly. 
JC1: And yet, we never did a lot of Popcasts. 
JC2: We did 

","CG",203.8748431,257.47,257.69,220
"Popcast3",1,"annJD","well","Well",NA,"Quoted",NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"well","JC1: stuck with me in some way, I'll just put on a Word document — singles, albums, whatever. And I'll start to loosely order them, very casually; just sort of be like, <<well>> this is in group one, this in group two, and I just kept putting things below -- {LG} 
CG: They won by default. {LG} 
JC1: Yeah, I just -- but 

","JC1",109.3439623,23.03,23.13,100
"Popcast3",15,"annJD","that's interesting","ContentSurprise","1stPerson","Present","got on the wrong side of the line for me because of the vocal manipulations and the weird three six fetishism",FALSE,"None",FALSE,TRUE,NA,NA,NA,"i mean the dirtbaggery of salem i think","Belief",FALSE,FALSE,"got on the wrong side of the line","Other","me","1st","for","interesting","JC1: like Salem. 
JC2: Okay, see, Salem always 
JC1: rubbed you wrong 
JC2: got on the wrong side of the line for me because of the vocal manipulations and the weird three six fetishism. 
JC1: That's <<interesting>> I mean, the dirt-baggery of Salem, I think 
JC2: is real 
JC1: is honest {LG}. I do think the dirt-baggery is honest. And in a strange way, look, I don't know those guys, I don't know 

","JC1",NA,179.8742967,180.249,374.7033106
"Popcast3",14,"annJD","wrong","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"wrong","JC2: involved in the conversation, and Jeremy Gordon — you know, the Twitter people. 
JC1: Sure, now, I liked Salem, and still mostly like Salem. 
JC2: Okay, see, Salem always 
JC1: rubbed you wrong 
JC2: got on the <<wrong>> side of the line for me because of the vocal manipulations and the weird three six fetishism. 
JC1: That's interesting; I mean, the dirt-baggery of Salem, I think 
JC2: is real 
JC1: is 

","JC1",97.51999311,172.92,173.26,340
"Popcast3",28,"annJD","right","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"right","JC2: You think that's next? 
JC1: I do. 
JC2: There was certainly some label people standing on the back wall at Elsewhere. 
JC1: That's true, I was right there between the {LG} all of us <<right>> at the back wall, having a blast. 
CG: I'm curious about another album that was on both of your lists, because there weren't that many. 
JC1: Just two, correct? 
CG: Yeah, that one and Lana Del Ray. 

","JC1",87.51084968,249.139,249.339,200
"Popcast3",25,"annJD","yes","Answer","1stPerson","Present","are you going to listen to the second one hundred gecs album",FALSE,"Epistemic",FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yes","CG: oh 
JP: But okay, the -- but are you going to listen to the second One Hundred Gecs album? 
JC1: First of all, I -- if they never made an album again, I'd be fine with that. But, <<yes>> It'll be intriguing to see how they turn the songs into, I assume, radio-focused songs, if they 
JC2: You think that's next? 
JC1: I do. 

","JC1",NA,230.15,230.7320286,582.0286086
"Popcast3",31,"annJD","yeah","ContentAgreement","1stPerson","Present","p insane of the popcast this year",FALSE,"None",FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,"p insane","Other",NA,NA,NA,"yeah","CG: your lists, because there weren't that many. 
JC1: Just two, correct? 
CG: Yeah, that one and Lana Del Ray. 
JC1: Yes, Lana Del Ray. 
JC2: I mean, p- insane of the popcast this year. 
JP: {LG} 
CG: <<yeah>> truly. 
JC1: And yet, we never did a lot of Popcasts. 
JC2: We did all the Popcasts about Lana, basically. 
CG: {LG} 
JC1: Fair, fair. J P, best Lana album? 

","CG",266.426754,264.349,264.6490318,300.0318372
"Popcast3",19,"annJD","oh","ContentSurprise","1stPerson","Present","billie eilish",FALSE,"None",FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"oh","JC1: the pure dirt-baggery of your dirtbag days 
JC2: Sure. 
JC1: you know? And I don't know what the grand scaled version of Salem sounds like. Oh, I do — Billie Eilish. <<oh>> 
CG: wow. 
JC2: {LG} Okay, there we go. 
JC1: {LG} Which house pop cast TK-? 
JC2: Moving on. 
CG: I was gonna say, oh 
JP: But okay, the -- but are you going to listen to the 

","JC2",151.1031583,214.4217057,214.5884852,166.7795305
"Popcast3",18,"annJD","oh","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"oh","JC1: also think like the, it's hard to replicate the pure dirt-baggery of your dirtbag days 
JC2: Sure. 
JC1: you know? And I don't know what the grand scaled version of Salem sounds like. <<oh>> I do — Billie Eilish. Oh, 
CG: wow. 
JC2: {LG} Okay, there we go. 
JC1: {LG} Which house pop cast TK-? 
JC2: Moving on. 
CG: I was gonna say, oh 
JP: But okay, the 

","JC1",138.89393,211.03,211.19,160
"Popcast3",30,"annJD","yes","ContentAgreement","OwnKnowledge","Present","that one and lana del ray",FALSE,"None",FALSE,FALSE,NA,NA,NA,"lana del ray","None",FALSE,FALSE,NA,NA,NA,NA,NA,"yes","JC1: wall, having a blast. 
CG: I'm curious about another album that was on both of your lists, because there weren't that many. 
JC1: Just two, correct? 
CG: Yeah, that one and Lana Del Ray. 
JC1: <<yes>> Lana Del Ray. 
JC2: I mean, p- insane of the popcast this year. 
JP: {LG} 
CG: Yeah, truly. 
JC1: And yet, we never did a lot of Popcasts. 
JC2: We did all the Popcasts about Lana, basically. 
CG: {LG} 
JC1: Fair, 

","JC1",NA,259.82,260.5868096,766.8095549
"Popcast3",24,"annJD","fine","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"fine","JC2: on. 
CG: I was gonna say, oh 
JP: But okay, the -- but are you going to listen to the second One Hundred Gecs album? 
JC1: First of all, I -- if they never made an album again, I'd be <<fine>> with that. But, yes. It'll be intriguing to see how they turn the songs into, I assume, radio-focused songs, 

","JC1",NA,228.69,228.91,220
"Popcast3",32,"annJD","truly","ContentAgreement","1stPerson","Present","p insane of the popcast this year",FALSE,"None",FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,"p insane","Other",NA,NA,NA,"truly","CG: lists, because there weren't that many. 
JC1: Just two, correct? 
CG: Yeah, that one and Lana Del Ray. 
JC1: Yes, Lana Del Ray. 
JC2: I mean, p- insane of the popcast this year. 
JP: {LG} 
CG: Yeah, <<truly>> 
JC1: And yet, we never did a lot of Popcasts. 
JC2: We did all the Popcasts about Lana, basically. 
CG: {LG} 
JC1: Fair, fair. J P, best Lana album? 
JP: I'm not sure, 

","CG",209.2371894,264.86,265.2,340
"Popcast3",26,"annJD","that's true","ContentAgreement","OwnKnowledge","Present","there was certainly some label people standing on the back wall at elsewhere",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"true","JC1: turn the songs into, I assume, radio-focused songs, if they 
JC2: You think that's next? 
JC1: I do. 
JC2: There was certainly some label people standing on the back wall at Elsewhere. 
JC1: That's <<true>> I was right there between the {LG} all of us right at the back wall, having a blast. 
CG: I'm curious about another album that was on both of your lists, 

","JC1",156.5047272,244.2306727,244.5,269.3272659
"Popcast3",27,"annJD","right","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"right","JC1: songs into, I assume, radio-focused songs, if they 
JC2: You think that's next? 
JC1: I do. 
JC2: There was certainly some label people standing on the back wall at Elsewhere. 
JC1: That's true, I was <<right>> there between the {LG} all of us right at the back wall, having a blast. 
CG: I'm curious about another album that was on both of your lists, 

","JC1",NA,245.09,245.35,260
"Popcast3",33,"annJD","fair","ContentAgreement","1stPerson","Present","we did all the popcasts about lana basically",FALSE,"None",FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,"basically","Gradable",NA,NA,NA,"fair","JC1: Yes, Lana Del Ray. 
JC2: I mean, p- insane of the popcast this year. 
JP: {LG} 
CG: Yeah, truly. 
JC1: And yet, we never did a lot of Popcasts. 
JC2: We did all the Popcasts about Lana, basically. 
CG: {LG} 
JC1: <<fair>> fair. J P, best Lana album? 
JP: I'm not sure, because I like a lot of them 
JC1: Ultraviolence, yeah. 
JP: Ultraviolence; I like the album with the strings, which is, 

","JC1",90.81391979,269.969,270.5224274,553.4274344
"Popcast3",37,"annJD","yeah","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC1: Ultraviolence, yeah. 
JP: Ultraviolence; I like the album with the strings, which is, I would bear within the k-- album that came out this year. So, I don't know about her best, definitely up there. 
JC2: Focused. 
JP: <<yeah>> that's -- that's the thing, it's so high concept. The hip-hop affectations that were in a lot of the others felt like 'I'm adding this because it's contemporary' 
JC2: Which we talked about a little bit on our GRAMMYs 

","JP",222.4927345,287.26,287.53,270
"Popcast3",23,"annJD","okay","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"okay","JC1: like. Oh, I do — Billie Eilish. Oh, 
CG: wow. 
JC2: {LG} Okay, there we go. 
JC1: {LG} Which house pop cast TK-? 
JC2: Moving on. 
CG: I was gonna say, oh 
JP: But <<okay>> the -- but are you going to listen to the second One Hundred Gecs album? 
JC1: First of all, I -- if they never made an album again, I'd be fine with that. But, yes. 

","JP",235.3596618,220.6438619,221.042458,398.5960838
"Popcast3",22,"annJD","oh","BehaviorSurprise",NA,"Quoted",NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"oh","JC1: like. Oh, I do — Billie Eilish. Oh, 
CG: wow. 
JC2: {LG} Okay, there we go. 
JC1: {LG} Which house pop cast TK-? 
JC2: Moving on. 
CG: I was gonna say, <<oh>> 
JP: But okay, the -- but are you going to listen to the second One Hundred Gecs album? 
JC1: First of all, I -- if they never made an album again, I'd be fine with that. But, yes. 

","CG",202.5817841,220.51,220.52,10
"Popcast3",36,"annJD","yeah","BehaviorAgreement","1stPerson","Present","ultraviolence",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC2: all the Popcasts about Lana, basically. 
CG: {LG} 
JC1: Fair, fair. J P, best Lana album? 
JP: I'm not sure, because I like a lot of them 
JC1: Ultraviolence, <<yeah>> 
JP: Ultraviolence; I like the album with the strings, which is, I would bear within the k-- album that came out this year. So, I don't know about her best, definitely up there. 
JC2: Focused. 
JP: Yeah, that's -- that's the thing, 

","JC1",NA,276.9277096,277.33,402.2903949
"Popcast3",8,"annJD","that's for sure","ContentAgreement","OwnKnowledge","Present","rappers do ironic rapping",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"sure","JC1: that was so off that it derailed the other nine hundred ninety nine, but I didn't find it disruptive. Rappers do ironic rapping. 
JC2: I mean, that's for <<sure>> 
JC1: Yeah, so 
JC2: But you know, people have mentioned, say a group like Salem, with reference to One Hundred Gecs, and I never liked Salem. 
JC1: First of all, who was -- who was it who tweeted 

","JC2",NA,143.279,143.569,290
"Popcast3",20,"annJD","wow","ContentSurprise","1stPerson","Present","billie eilish",FALSE,"None",FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"wow","JC1: pure dirt-baggery of your dirtbag days 
JC2: Sure. 
JC1: you know? And I don't know what the grand scaled version of Salem sounds like. Oh, I do — Billie Eilish. Oh, 
CG: <<wow>> 
JC2: {LG} Okay, there we go. 
JC1: {LG} Which house pop cast TK-? 
JC2: Moving on. 
CG: I was gonna say, oh 
JP: But okay, the -- but are you going to listen to the 

","CG",172.3311202,215.1810486,215.5035891,322.5404808
"Popcast3",34,"annJD","fair","ContentAgreement","1stPerson","Present","we did all the popcasts about lana basically",FALSE,"None",FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,"basically","Gradable",NA,NA,NA,"fair","JC1: Lana Del Ray. 
JC2: I mean, p- insane of the popcast this year. 
JP: {LG} 
CG: Yeah, truly. 
JC1: And yet, we never did a lot of Popcasts. 
JC2: We did all the Popcasts about Lana, basically. 
CG: {LG} 
JC1: Fair, <<fair>> J P, best Lana album? 
JP: I'm not sure, because I like a lot of them 
JC1: Ultraviolence, yeah. 
JP: Ultraviolence; I like the album with the strings, which is, I would bear 

","JC1",119.7298021,270.75,271.28,530
"Popcast3",35,"annJD","sure","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"sure","CG: truly. 
JC1: And yet, we never did a lot of Popcasts. 
JC2: We did all the Popcasts about Lana, basically. 
CG: {LG} 
JC1: Fair, fair. J P, best Lana album? 
JP: I'm not <<sure>> because I like a lot of them 
JC1: Ultraviolence, yeah. 
JP: Ultraviolence; I like the album with the strings, which is, I would bear within the k-- album that came out this year. So, I don't know about her best, definitely 

","JP",253.7613245,274.91,275.21,300
"Popcast3",21,"annJD","okay","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"okay","JC1: dirt-baggery of your dirtbag days 
JC2: Sure. 
JC1: you know? And I don't know what the grand scaled version of Salem sounds like. Oh, I do — Billie Eilish. Oh, 
CG: wow. 
JC2: {LG} <<okay>> there we go. 
JC1: {LG} Which house pop cast TK-? 
JC2: Moving on. 
CG: I was gonna say, oh 
JP: But okay, the -- but are you going to listen to the second One Hundred 

","JC2",157.1170497,213.6264248,214.306,679.5751832
